Id,Title,Blurb,Category_A,Category_B,Category_C,Language,Length_of_Video,Marked_Price,Rating,Reviews_Num,Selling_Price,Students_Num,Students_of_Tch_1,Name_of_Tch_1,Courses_of_Tch_1,Reviews_of_Tch_1,Rating_of_Tch_1,Url
834558,What Finance Job is for You? Explanation of 14 Finance Roles,"By an Award Winning MBA Prof, IVY League MBA, former Goldman Employee with Hedge Fund & Venture Capital Experience",Finance & Accounting,Finance,Finance Fundamentals,English,4 hours,84.99,4.665807,318,14.99,3388,1122457,Chris Haroun,59,176550,4.525178867,https://www.udemy.com/course/what-finance-job-is-for-you-explanation-of-14-financial-analyst-roles/
1188236,The Value Investing Blueprint - Invest With Confidence Today,Learn How To Earn 15 - 20% Per Year (Consistently!) In The Stock Market Using The Simple Proven Value Investing Strategy,Finance & Accounting,Investing & Trading,Value Investing,English,4.5 hours,84.99,4.768847,316,14.99,3666,17237,Jari Roomer,6,3061,4.360920178,https://www.udemy.com/course/the-value-investing-blueprint-invest-like-warren-buffett/
2159486,International Financial Reporting Standards (IFRS),Let's get to grips with understanding the IFRS standards.,Finance & Accounting,Accounting & Bookkeeping,IFRS,English,4.5 hours,94.99,3.8587766,317,16.99,1467,7593,Rowan Malherbe,12,1538,4.384437329,https://www.udemy.com/course/international-financial-reporting-standards-ifrs/
564966,Technical Analysis: Chart Pattern Trading Mastery 2021,Chart Pattern Trading System - Learn How to Use Technical Analysis & Chart Patterns For Stock Trading & Value Investing,Finance & Accounting,Investing & Trading,Chart Pattern Trading,English,4 hours,84.99,4.2965193,313,14.99,3884,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/make-money-trading-stocks-from-home/
58977,Financial Statements Made Easy,"Learn the basics of the Income Statement, Balance Sheet and Cash Flow Statement and understand how they fit together.",Finance & Accounting,Finance,Financial Statement,English,35 mins,94.99,4.1941066,309,94.99,8152,16946,Alex Glassey,2,313,4.254634143,https://www.udemy.com/course/intro-to-financial-statements-for-entrepreneurs/
1334808,Top 10 EURUSD Expert Advisors - Forex Algorithmic Trading,Get 50 EURUSD EAs Every Month and Learn How to Trade the Best EURUSD Expert Advisors for Forex Algorithmic Trading,Finance & Accounting,Investing & Trading,Forex,English,2.5 hours,84.99,4.3116903,309,14.99,1773,46894,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/top-10-eurusd-strategies-forex-automated-trading/
3325794,Options Trading MasterClass: Options Trading In Simple Terms,Options Trading With Technical Analysis -Tutorial For Beginners-Free Textbook Included-Instructor Help With Trades,Finance & Accounting,Investing & Trading,Options Trading,English,11.5 hours,24.99,4.3795114,309,14.99,52537,52537,David Melilli,1,309,4.3795114,https://www.udemy.com/course/options-trading-the-essential-guide-to-profitability/
1900628,Cryptocurrency Trading: Candlestick Trading Masterclass 2021,Cryptocurrency & Bitcoin Trading - Master Technical Analysis & Candlestick Trading to Profit Daily on Crypto & Altcoin,Finance & Accounting,Cryptocurrency & Blockchain,Cryptocurrency,English,4.5 hours,89.99,4.2615795,306,15.99,2793,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/candlestick-patterns-for-cryptocurrency-trading/
676764,Create Your Own Automated Stock Trading Robot In EXCEL!,Learn how to use Visual Basic in Excel to automate your trading!,Finance & Accounting,Investing & Trading,Stock Trading,English,4.5 hours,84.99,4.4768596,305,14.99,2431,12867,Peter Titus,3,615,4.434021167,https://www.udemy.com/course/automated-trading-excel/
1125506,Forex Trading Course: Trade the 12 Forex Robots I Trade Live,Automate your Forex Trading with Expert Advisors: Get my Best 12 Forex Robots with this Forex Trading Course!,Finance & Accounting,Investing & Trading,Algorithmic Trading,English,3.5 hours,94.99,4.6327324,305,16.99,2351,46880,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/portfolio-of-strategies/
3110848,The Complete Instagram Money Making Course 2021,5 Great! Methods to generate decent amount from Instagram! NO SKILLS REQUIRED,Finance & Accounting,Finance,Personal Finance,English,30 mins,19.99,3.9816027,303,14.99,10206,10461,Mr Rajat,4,330,4.255540128,https://www.udemy.com/course/the-complete-instagram-money-making-course-2020/
46927,Basics of Business Finance,"Basic Accounting, Financial Statement Analysis, Using Excel to build Financials",Finance & Accounting,Finance,Finance Fundamentals,English,4 hours,29.99,4.7387605,303,14.99,5641,5660,Binny Mathews,3,303,4.573867,https://www.udemy.com/course/basics-of-business-finance/
4230404,Python for Finance and Algorithmic Trading with QuantConnect,"Learn to use Python, Pandas, Matplotlib, and the QuantConnect Lean Engine to perform financial analysis and trading",Finance & Accounting,Investing & Trading,Python,English,21.5 hours,84.99,4.676777,315,14.99,5420,2532978,Jose Portilla,39,815956,4.611785797,https://www.udemy.com/course/python-for-finance-and-algorithmic-trading-with-quantconnect/
2254632,Xero Australia - Complete Payroll Training Course,Become an expert at the payroll function of Xero bookkeeping & accounting software using Xero's Australian demo company,Finance & Accounting,Accounting & Bookkeeping,Xero,English,3.5 hours,84.99,4.5360217,301,14.99,1047,5655,Mark Cunningham,9,1041,4.614416678,https://www.udemy.com/course/master-xero-payroll-in-half-a-day-xero-accounting-software/
1021760,Fundamentals of MQL5,"Automate Trade Strategies on MetaTrader 5 for FOREX, Stocks and Futures",Finance & Accounting,Investing & Trading,MQL,English,4.5 hours,59.99,4.0334682,300,14.99,1133,8512,Nurudeen Amedu,5,519,3.711541,https://www.udemy.com/course/mql5-beginner-to-expert/
2540964,2021-22 New: Book-keeping & Accountancy Complete Course,Basic to advance Bookkeeping & Accountancy Course for Professionals & Students. Learn Bookkeeping using simple technique,Finance & Accounting,Accounting & Bookkeeping,Accounting,English,18 hours,19.99,4.0393133,300,15.99,2831,64159,Let'stute .... Make it Easy,50,2665,4.280931245,https://www.udemy.com/course/bookkeeping-courses/
2221174,Forex Trading: The Ultimate 5 Minute Forex Scalping System,Discover a Very Simple Yet Powerful Forex Scalping Method Plus FREE Indicator,Finance & Accounting,Investing & Trading,Forex,English,43 mins,84.99,4.478676,299,14.99,1064,6754,William simpson,6,776,4.038352133,https://www.udemy.com/course/forex-trading-high-probability-day-trading-scalping-system/
1607044,Direct Taxation in India A Comprehensive Study,Online Course Direct Taxation relevant for students pursuing CA / CMA / CS / BCom / MCom,Finance & Accounting,Taxes,Tax Preparation,English,25.5 hours,84.99,4.4132304,298,14.99,1370,194016,"Raja Natarajan, B.Com., PGDBA, FCA",111,10916,4.20030241,https://www.udemy.com/course/direct-taxation-in-india-a-comprehensive-study/
1419424,Bitcoin For Beginners Crash Course: Buy & Trade Bitcoin,"Bitcoin Investing Crash Course: How To Buy, trade & Invest In Bitcoin For Beginners. Buy, Trade & Invest Cryptocurrency",Finance & Accounting,Cryptocurrency & Blockchain,Bitcoin,English,1 hour,84.99,4.393904,294,14.99,1665,311776,Life Progression Project,40,86300,4.461176085,https://www.udemy.com/course/bitcoininvesting/
1208856,Bookkeeping Basics #3: QuickBooks? Fundamentals,Understand the Fundamentals,Finance & Accounting,Money Management Tools,QuickBooks,English,4.5 hours,84.99,4.4686046,294,14.99,2713,18813,Ron Trucks,5,4796,4.468466937,https://www.udemy.com/course/bb3-qbfundamentals/
1450854,Bitcoin Algorithmic Trading Course + 99 Trading Robots,Select the Top Performers From the 99 EAs/Robots in the Bitcoin Algorithmic Trading Course,Finance & Accounting,Cryptocurrency & Blockchain,Bitcoin Trading,English,2.5 hours,89.99,3.9911819,290,15.99,2808,46880,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/the-bitcoin-algorithmic-trading-course-99-trading-robots/
627706,Awaken the Accountant in You | Master the Accounting Basics,"Learn Accounting to Boost your career, pass an exam, be a screwed entrepreneur!",Finance & Accounting,Accounting & Bookkeeping,Accounting,English,1 hour,84.99,4.1134815,290,14.99,5353,31388,Financial Courses,4,2474,4.325693616,https://www.udemy.com/course/enlightened-accountant-master-accounting-basics-in-no-time/
1989698,Day Trading: Candlestick Trading Mastery For Daily Profit,"Technical Analysis & Candlestick Trading Hacks For Day Trading Stocks, Forex, Crypto, Options Trading, Financial Trading",Finance & Accounting,Investing & Trading,Day Trading,English,5 hours,84.99,4.139532,290,14.99,2488,194042,Wealthy Education,58,30496,4.348904056,https://www.udemy.com/course/candlestick-patterns-for-day-trading/
2189838,Canadian Securities Course (CSC) tutorials,This course helps prepare participants for Canadian Securities course (CSC) conducted by CSI,Finance & Accounting,Investing & Trading,Canadian Securities Course (CSC),English,22.5 hours,84.99,4.1002803,285,14.99,1104,10537,EduFinWizards Edu,7,596,4.11351243,https://www.udemy.com/course/prep-for-canadian-securities-course-csc/
742106,Credit Risk Analysis,All you want to know about Credit Specific Risk Analysis from a Banker’s and Analyst Perspective,Finance & Accounting,Finance,Credit Analysis,English,3.5 hours,19.99,4.3068647,285,14.99,1059,29243,Tanuja Yadav,15,2607,4.081023241,https://www.udemy.com/course/credit-specific-analysis/
3572827,Tradingview Pine Script Strategies: The Complete Guide,Become A Better Trader By Backtesting And Fowardtesting Indicators & Strategies In Tradingview With Pine Script,Finance & Accounting,Financial Modeling & Analysis,Time Series Analysis,English,5 hours,84.99,4.27741,284,14.99,2736,5079,Paul D. Mendes,3,1161,4.370487333,https://www.udemy.com/course/pinescript/
485889,Cost Accounting - A Comprehensive Study for CA/CMA/CS /ACCA/,Learn basic to advanced concepts in Cost Accounting comprehensively,Finance & Accounting,Accounting & Bookkeeping,Cost Accounting,English,38 hours,89.99,4.2158294,284,15.99,2167,194016,"Raja Natarajan, B.Com., PGDBA, FCA",111,10916,4.20030241,https://www.udemy.com/course/cost-accounting-a-comprehensive-study/
1981560,Credit Risk Analysis and Modeling,"Learn all about Credit Risk Analysis, Credit Rating, Credit Scoring, Structural Models, Term Structure in details",Finance & Accounting,Financial Modeling & Analysis,Credit Analysis,English,2.5 hours,89.99,3.837344,284,15.99,4968,95105,Institute of Investment Banking,38,3185,3.580348603,https://www.udemy.com/course/credit-risk-analysis-and-modeling/
1327966,"Forex Trading on London, New York & Tokyo + Unique Indicator",Forex Trading Course for Beginenrs and Day Traders: Learn Day Trading Using a Great Forex Indicator,Finance & Accounting,Investing & Trading,Forex,English,2 hours,84.99,4.237891,281,14.99,1804,46860,Petko Zhivkov Aleksandrov,45,7481,4.552836776,https://www.udemy.com/course/london-opening-forex-system/
625568,Charting for Beginners 101: Technical Analysis Demystified,"Discover how to read charts, find healthy shares and make trading decisions in the stock market through charting.",Finance & Accounting,Investing & Trading,Technical Analysis,English,1.5 hours,44.99,4.349433,278,14.99,2910,2910,Justine Pollard,1,278,4.3494167,https://www.udemy.com/course/charting-for-beginners-101/
1614930,Financial Accounting – Subsidiary Ledgers & Special Journal,"Subsidiary ledgers for accounts receivable & accounts payable. Special Journals - Sales journal, purchases journal",Finance & Accounting,Accounting & Bookkeeping,Financial Accounting,English,11.5 hours,94.99,4.67864,278,16.99,22704,482471,Robert (Bob) Steele,116,22393,4.409971837,https://www.udemy.com/course/financial-accounting-subsidiary-ledgers-special-journals/
3092046,The Beginners Guide to Trading and Investing in Stock Market,"Forget Linear, Go Exponential | Learn from basics to advanced concepts of stock market",Finance & Accounting,Investing & Trading,Stock Trading,English,2 hours,29.99,4.272003,278,14.99,10472,10473,Hardeep Malik,1,278,4.272003,https://www.udemy.com/course/the-beginners-guide-to-trading-and-investing-in-stock-market/
1810786,How to PROFIT from the stock market SAFELY with ETF-Complete,Exchange traded fund(ETF) Investing Blueprint: Step by step guide to profit in the stock (ETF) market for beginners,Finance & Accounting,Investing & Trading,Stock Trading,English,1 hour,19.99,3.3151836,277,14.99,11778,11778,Glen Ho,1,277,3.314149,https://www.udemy.com/course/profitstocksetf/
3006088,Stock Trading With Price Action,Best short term online technical analysis course for beginners.,Finance & Accounting,Investing & Trading,Stock Trading,English,5 hours,24.99,4.8302727,275,14.99,1214,1689,Rajinder Kumar Arora CWM | MBA | NCFM Certified Trainer | Gann Trainer,3,445,4.504431787,https://www.udemy.com/course/stock-trading-with-price-action/
948974,THE Forex Robot: Incredible ROI (Robot Included),"Build THE Forex Robot, one of the most profitable robots on the market (without coding), and trade like a Pro!",Finance & Accounting,Investing & Trading,Forex,English,1.5 hours,84.99,3.576764,273,14.99,2346,2346,Insanely Forex,1,273,3.576764,https://www.udemy.com/course/the-forex-robot-1000-annual-profit-robot-included/
1738924,Mastering the Forex Markets (For Beginner Forex Traders),Acquire the Skills of Forex Trading for Beginners & Trade Forex Consistently,Finance & Accounting,Investing & Trading,Forex,English,11.5 hours,19.99,4.0330462,272,14.99,9614,18900,Karen Foo,4,399,4.17557785,https://www.udemy.com/course/understanding-the-forex-markets-for-forex-traders/
1422920,Algorithmic Trading & Time Series Analysis in Python and R,"Technical Analysis (SMA and RSI), Time Series Analysis (ARIMA and GRACH), Machine Learning and Mean-Reversion Strategies",Finance & Accounting,Investing & Trading,Algorithmic Trading,English,18.5 hours,99.99,4.474933,271,17.99,3421,209692,Holczer Balazs,31,26219,4.530442587,https://www.udemy.com/course/quantitative-finance-algorithmic-trading-ii-time-series/
757450,Bulletproof Personal Finance: Expert Asset Allocation,How to Build an Asset Portfolio,Finance & Accounting,Finance,Personal Finance,English,3.5 hours,44.99,4.8206496,271,14.99,2487,12655,Joe Withrow,5,719,4.488995795,https://www.udemy.com/course/bulletproof-personal-finance-expert-asset-allocation/
904986,The Infinite Banking Concept,A Powerful Way to Warehouse Capital and Build a Personal Pension Plan for Just Hundreds per Month,Finance & Accounting,Finance,Personal Finance,English,42 mins,34.99,4.4278197,271,14.99,2847,12655,Joe Withrow,5,719,4.488995795,https://www.udemy.com/course/infinite-banking-concept/
