Id	Title	Blurb	Category_A	Category_B	Category_C	Language	Length_of_Video	Marked_Price	Rating	Reviews_Num	Selling_Price	Students_Num	Students_of_Tch_1	Name_of_Tch_1	Courses_of_Tch_1	Reviews_of_Tch_1	Rating_of_Tch_1	Url
2519178	Bible Study: Accepting Your Identity In Christ -Bible Course	Discover Who The Bible Says You Are In This Christian Bible Study- Overcome False Beliefs- Increase Your Self-Worth	Personal Development	Religion & Spirituality	The Bible	English	5 hours	94.99	4.70944	113	10.99	3423	3720	Brett Henderson	1	113	4.6140024	https://www.udemy.com/course/identity-in-christ/
1952202	Script Reader Training for Screenwriters	Improve Your Writing by Becoming a Script Reader	Personal Development	Career Development	Scriptwriting	English	2 hours	79.99	4.7549677	113	9.99	366	7297	Micki McNie	4	304	4.53486295	https://www.udemy.com/course/script-reader-training-for-screenwriters/
206894	Simplify Your Problems: The Psychology of Choice	A simple problem solving model to improve critical thinking, organization, productivity, management and creative skills.	Personal Development	Personal Productivity	Problem Solving	English	1 hour	24.99	4.2009587	113	9.99	3210	162216	Richard Feenstra	6	12386	4.364639036153846	https://www.udemy.com/course/problem-solving/
2479064	HVAC Troubleshooting Algorithm	Logical, Step by Step HVAC Troubleshooting system that will allow you to identify the issue three times faster	Personal Development	Career Development	HVAC	English	2 hours	44.99	4.4275203	113	9.99	394	564	Julio Herrera	7	177	4.532520455319148	https://www.udemy.com/course/hvac-troubleshooting-algorithm/
2228680	How to Build Your Self-Esteem	Practical exercises and activities to help you improve your self-esteem.	Personal Development	Self Esteem & Confidence	Self-Esteem	English	1 hour	84.99	4.4499006	112	9.99	3625	3625	Jasmina Vukonjanski	1	112	4.4518805	https://www.udemy.com/course/how-to-build-your-self-esteem/
148928	How to Detect Deception: Secrets of Human Lie Detectors	Former Top Mentalist in North America explains the secrets of expert lie detection through body language and linguistics	Personal Development	Other Personal Development	Lie Detection	English	1.5 hours	34.99	4.5068655	112	9.99	679	1533	Tim David	1	112	4.5057526	https://www.udemy.com/course/detect-deception/
452884	How To Use Yoga Nidra To Open And Empower Your Life Purpose	Create a conscious meaningful life via the ancient tantric practice of Yoga Nidra to bring your greatest gifts forward	Personal Development	Personal Transformation	Yoga	English	6.5 hours	94.99	4.3262568	112	10.99	2275	57401	Sharon Ramel	21	8860	4.729742805252102	https://www.udemy.com/course/realise-your-life-purpose-connect-with-your-hearts-desire/
1550112	The Art Therapy Master Class - Using Music to Heal & Thrive	Learn fool-proof methods you can start using today to relieve pain and cure illnesses using art instead of meds	Personal Development	Other Personal Development	Art Therapy	English	1 hour	19.99	3.805163	112	9.99	1933	14569	Benjamin Pages	2	530	3.98379975	https://www.udemy.com/course/art-therapy-through-music/
1275936	Hacking Your Subconscious Mind	Brandon Christopher. How I Nearly Doubled My Annual Income By Hacking The Subconscious Mind	Personal Development	Personal Transformation	Personal Transformation	English	4 hours	19.99	3.944106	112	9.99	621	621	Brandon Christopher	1	112	3.9442332	https://www.udemy.com/course/hacking-your-subconscious-mind/
2424908	construction management: construction field management	construction field management	Personal Development	Career Development	Construction Management	English	1.5 hours	39.99	4.2400312	112	39.99	354	1924	Mohammad Hamdan	5	311	3.901173860465117	https://www.udemy.com/course/construction-management-construction-field-management/
687134	How to communicate hypnotically? - Conversational Hypnosis	Get people into the trance We need them to be in, So that they will do what we want	Personal Development	Influence	Communication Skills	English	4.5 hours	84.99	4.4173756	112	9.99	954	7502	Mayur Bardolia	9	427	4.197553623376623	https://www.udemy.com/course/conversational-hypnosis/
1402672	How to Become a Good and Godly Husband	Love Your Wife the Way She Needs You To	Personal Development	Parenting & Relationships	Relationship Building	English	3 hours	24.99	4.71137	112	9.99	2469	6826	Gil Stieglitz	3	218	4.8261065	https://www.udemy.com/course/godly-husband/
2995310	Magi Astrology: the Practical Tools for Everyday Life	Astrology that really works	Personal Development	Religion & Spirituality	Astrology	English	8.5 hours	84.99	4.6860013	112	9.99	592	5274	Alexander Kolesnikov	7	1305	4.764318348387096	https://www.udemy.com/course/magi-astrology/
1104838	Dominate The Hidden Job Market Of The Future	uncommon expert career advice from a top head-hunter for Apple and Google	Personal Development	Career Development	Job Search	English	2.5 hours	84.99	4.2973228	112	9.99	4362	42962	Ryan Lecour	9	2028	4.376894140372671	https://www.udemy.com/course/dominate-the-hidden-job-market-of-the-future/
1077486	2020 Complete Resume Writing CV Course- Land Job Interviews!	*Top Selling* Most Compact Course: Learn Resume Writing (CV) tactics to use to land job interviews (Samples included)	Personal Development	Career Development	Resume and CV Writing	English	31 mins	84.99	3.8890564	111	9.99	2244	2754	Jake Coo	2	151	4.1045026	https://www.udemy.com/course/completeresumeguide/
3877864	Advanced self-hypnosis (destroy conflicts inside your mind)	How to destroy all conflicts, negative emotions or habits that limit your potential to become rich, successful & happy	Personal Development	Personal Transformation	Personal Transformation	English	1.5 hours	19.99	4.50926	111	9.99	582	14758	Scott Jansen	48	1800	4.4641644134357	https://www.udemy.com/course/advanced-self-hypnosis-destroy-conflicts-inside-your-mind/
370264	Humor at Work: Better Results. More Fun.	How to be more productive, less stressed, and happier using humor in the workplace.	Personal Development	Career Development	Humor	English	2 hours	49.99	4.6358824	111	9.99	1510	1510	Andrew Tarvin	1	111	4.6358676	https://www.udemy.com/course/humor-at-work/
1013288	Games People Play: Thinking Strategically with Game Theory	Use game theory in thinking strategically in any life situation	Personal Development	Personal Transformation	Game Theory	English	5.5 hours	99.99	4.5377116	113	11.99	2413	141026	Loony Corn	67	23698	4.274635353498672	https://www.udemy.com/course/games-people-play-thinking-strategically-with-game-theory/
893306	How to Share Nature with your Child	Activities for Experiencing the Joy of Nature by Joseph Cornell	Personal Development	Parenting & Relationships	Nature Connection	English	1.5 hours	19.99	4.6193304	111	9.99	404	404	Gregory Traymar	1	111	4.619358	https://www.udemy.com/course/how-to-share-nature-with-your-child/
2964360	Happiness: Practical Secrets to Being Happy	Happiness - practical guide to being happy in your career, personal life and every day.	Personal Development	Happiness	Happiness	English	3 hours	84.99	4.7264533	112	9.99	558	319555	Chris Croft	29	140606	4.58472293949724	https://www.udemy.com/course/happiness-practical/
998368	Accelerate your Career: Emotional Intelligence Hacks	Key Steps for Finding Direction and Creating Change	Personal Development	Career Development	Emotional Intelligence	English	2 hours	84.99	4.108291	110	9.99	4242	20241	Nicole Vasilescu	4	524	4.09395845	https://www.udemy.com/course/accelerate-your-career-emotional-intelligence-hacks/
419684	Learning the Hard Way Vol 4 : Notetaking The Hard Way	The Ultimate Digital and Physical Note Taking and Organization System for Entrepreneurs	Personal Development	Memory & Study Skills	Note-taking	English	4.5 hours	84.99	3.0504327	110	9.99	7858	131037	Timothy Kenny	77	5487	4.18426136875784	https://www.udemy.com/course/notetaking-the-hard-way/
1105892	Emotional Unavailability & Neediness	Emotional Unavailability & Neediness: Two Sides of the Same Coin	Personal Development	Personal Transformation	Emotional Intelligence	English	6 hours	89.99	4.695969	110	9.99	404	804	Gabriella Kortsch	3	216	4.6600756	https://www.udemy.com/course/emotional-unavailability-neediness/
683954	How to Outline Your Romance Novel - Fast!	How to Outline Your Romance Fiction when you don't know anything about Story Structure and the whole idea freezes you!	Personal Development	Creativity	Novel Writing	English	1 hour	29.99	4.575848	110	9.99	886	7055	Nina Harrington	7	274	4.338306866666667	https://www.udemy.com/course/how-to-outline-your-romance-novel/
2725888	Power Management in India	Power Management: Power Procurement, Tariff Determination, Load forecasting, Power Scheduling and Dispatch, Power saving	Personal Development	Career Development	Power Engineering	English	5.5 hours	19.99	3.9569912	110	9.99	509	2816	Rajib Roy Choudhary	10	501	4.136901	https://www.udemy.com/course/certification-on-power-management/
1326766	Paradigm Shift: Re-Train Your Brain for Success	A breakthrough program that has the power to change your life!	Personal Development	Personal Transformation	Personal Transformation	English	36 mins	19.99	4.5246253	110	9.99	2414	20276	Jacob Lethbridge	4	276	4.345067333333333	https://www.udemy.com/course/paradigmshift/
2083068	Fully Accredited Professional Neuroplasticity Diploma Course	Easy & Effective Techniques To Rewire Your Brain Using Neuroscience!	Personal Development	Memory & Study Skills	Neuroplasticity	English	29 mins	89.99	4.801047	110	9.99	642	112294	Dr Karen E Wells	122	30451	4.52518196078615	https://www.udemy.com/course/fully-accredited-professional-neuroplasticity-diploma-course/
3108160	Authenticity and Awakening for Lovable Idiots	Learn all of the skills necessary to keep you at the high end of your happiness spectrum for the rest of your life	Personal Development	Personal Transformation	Happiness	English	2.5 hours	84.99	4.6853356	110	9.99	452	1140	Ira Israel	6	156	4.805820621052631	https://www.udemy.com/course/authenticityandawakening/
4116480	How to Deal With Tough Times | Problem Solving Skills	How to Set goal in life | Personal Success | Life Coaching| Key to Success	Personal Development	Personal Transformation	Problem Solving	English	31 mins	19.99	4.074323	110	9.99	16743	201630	Yasir Mehmood	4	2196	4.122185732653061	https://www.udemy.com/course/how-to-deal-with-tough-times/
1718950	Prepper's Guide For Beginners	Survive and Thrive After Man-made And Natural Disasters	Personal Development	Personal Transformation	Survival Skills	English	4.5 hours	19.99	4.8367133	109	9.99	615	17679	Stacey Tallitsch	16	4841	4.710151069503546	https://www.udemy.com/course/preppers-guide-for-beginners/
3358238	Learn Medical Language and Terminology	Enhance your career in the Healthcare Ecosystem. Best Value. Invest in Yourself and Advance Your Career.	Personal Development	Career Development	Medical Terminology	English	15 hours	84.99	3.7830794	109	9.99	13911	13911	Dilip Jetty	1	109	3.7832563	https://www.udemy.com/course/learn-medical-language-and-terminology/
2315158	Automotive Starting System Operation and Schematic Diagnosis	Work like a Detective to Quickly Narrow Down the Possible Causes of an Electrical Problem	Personal Development	Career Development	Automotive Engineering	English	1.5 hours	29.99	4.7103176	109	9.99	469	3252	Steven Liguori	7	1592	4.596022322807017	https://www.udemy.com/course/understanding-automotive-starting-system-schematics/
153034	Escape Perfectionism, Gain Excellence.	Help for perfectionists and those who live with them.	Personal Development	Other Personal Development	Personal Development	English	1 hour	24.99	4.5964055	108	9.99	6377	29921	Dr. Richard Walters	4	1060	4.470522725	https://www.udemy.com/course/escape-perfectionism-gain-excellence/
2644110	OCTASCENSION PRACTICE BASIC LEVEL	A daily spiritual practice to Connect, Purify and Expand	Personal Development	Personal Transformation	Meditation	English	3 hours	79.99	4.8501463	110	9.99	734	6802	Demian Haye Magic Vibrations Healing	19	2757	4.897793478057554	https://www.udemy.com/course/octascension-practice-basic-level/
3295220	Dealing With Difficult People	You can't control other people, you can only control how you respond to them.	Personal Development	Leadership	Difficult Conversations	English	35 mins	84.99	3.9989865	108	9.99	12734	43823	Sinan Cetiner	10	674	4.322798742424242	https://www.udemy.com/course/dealing-with-difficult-people-h/
1407308	50 Drawings of Creativity: Sketch Exercises For New Ideas	Drawing exercises for the uninspired. Boost creativity, memory & problem-solving skills with these 50 drawing exercises.	Personal Development	Creativity	Drawing	English	5.5 hours	84.99	3.903757	108	9.99	4793	44793	Tatiana Ambrose	17	1502	4.23269845	https://www.udemy.com/course/doodle-drawing-exercises-improve-your-creativity-creative-thinking/
971080	Unlock Bible Meaning with 7 Keys to Master Biblical Hebrew	Translations don't do justice to the original language resulting in confusion. This study method reveals clarity.	Personal Development	Religion & Spirituality	Spirituality	English	6 hours	19.99	4.1886816	108	9.99	2726	2726	Sam Kneller	1	108	4.1911535	https://www.udemy.com/course/unlock-bible-meaning-via-biblical-hebrew-with-no-fuss/
861140	Ultimate Resume Makeover Course: Get Your Dream Job	Get the interviews that you deserve by making these changes to your resume	Personal Development	Career Development	Resume and CV Writing	English	1 hour	84.99	3.6604714	108	9.99	2044	13536	Thomas White	11	1395	4.168582243902439	https://www.udemy.com/course/ultimate-resume-makeover-course-get-your-dream-job/
1982572	The Ultimate Guide to Professional Event Planning Management	Learn techniques to become an amazing event planner. You’ll get all the skills you need for event management & planning	Personal Development	Career Development	Event Planning	English	3.5 hours	39.99	4.182089	111	9.99	1273	1274	Karin Patya	1	111	4.1885376	https://www.udemy.com/course/becoming-a-professional-event-planner/
1153444	Personal Development Simplified: Be your best version	Simple guide to understanding negative patterns and replacing them with what works. Guaranteed.	Personal Development	Personal Transformation	Personal Development	English	2 hours	84.99	3.5391886	108	9.99	4576	6972	Kshitij Prasai (Coach KP)	3	174	3.936172523809524	https://www.udemy.com/course/personal-development-simplified/
3452540	Interviewing Skills for a Product Manager	Dare to stand out! Be the most memorable interview candidate and land in your dream product management career.	Personal Development	Career Development	Interviewing Skills	English	1 hour	19.99	4.1902623	110	9.99	1175	1327	Monika Murugesan	2	128	4.33894333125	https://www.udemy.com/course/interviewing-skills-for-a-product-manager/
3904040	Critical Thinking and Reasoning Skills	Critical Thinking is the Lifeblood of the Most Essential Workplace Skills.	Personal Development	Career Development	Critical Thinking	English	1 hour	74.99	4.481242	107	9.99	9839	32523	Sarzhan Jakonova	6	462	4.328601722857143	https://www.udemy.com/course/critical-thinking-and-reasoning-skills/
3200110	COLOR THERAPY: Color Therapy Certification Course	Practice Color Therapy & Use color to Promote Health & Wellbeing, Color Therapy for self-healing, Get Certification!	Personal Development	Personal Transformation	Color Therapy	English	3.5 hours	84.99	4.7354145	107	9.99	390	5549	Expert Online	10	748	4.662456586986302	https://www.udemy.com/course/color-therapy-practice-color-therapy-right-now/
